anio,mes,producto,unidad,usd,usd_kg
2023,Agosto,Plátano Barraganete,Racimo aprox. 50 lb,2.37,0.1
2023,Agosto,Plátano Barraganete de Exportación,Caja aprox. 50 lb,11.27,0.5
2023,Agosto,Plátano Dominico,Racimo aprox. 50 lb,2.55,0.11
2023,Agosto,Pollo en Pie,Libra,0.86,1.9
2023,Agosto,Tomate de Árbol,Saco aprox. 80 lb,35.85,0.99
2023,Agosto,Tomate Riñón de Invernadero,Caja aprox. 35 lb,9.43,0.59
2023,Agosto,Yuca Amarga,Funda aprox. 150 lb,5.2,0.08
2023,Agosto,Yuca Bolona Blanca,Funda aprox. 150 lb,6.68,0.1
2023,Septiembre,Arroz Cáscara,Saca aprox. 200 lb,47.74,0.53
2023,Septiembre,Arveja Tierna en Vaina,Bulto aprox. 110 lb,28.6,0.57
2023,Septiembre,Banano Cavendish,Caja aprox. 43 lb,6.5,0.33
2023,Septiembre,Banano Cavendish Enano,Caja aprox. 43 lb,8.17,0.42
2023,Septiembre,Banano Cavendish Spot,Caja aprox. 43 lb,9.05,0.46
2023,Septiembre,Brócoli,Kilogramo,0.31,0.31
2023,Septiembre,Cacao CCN51 Almendra Seca,Quintal,121.67,2.68
2023,Septiembre,Cacao Fino de Aroma Almendra Seca,Quintal,116.99,2.58
2023,Septiembre,Café Arábigo Grano Oro,Quintal,168.5,3.71
2023,Septiembre,Café Robusta Cereza,Quintal,17.87,0.39
2023,Septiembre,Caña de Azúcar Tallo Fresco,Tonelada Métrica,33.0,0.03
2023,Septiembre,Cebolla Colorada Seca y Limpia de Primera,Quintal,40.92,0.9
2023,Septiembre,Cebolla Perla Seca y Limpia de Primera,Quintal,38.17,0.84
2023,Septiembre,Cerdo en Pie para Faenamiento,Libra,0.99,2.17
2023,Septiembre,Fréjol Amarillo Seco,Quintal,60.0,1.32
2023,Septiembre,Fréjol Rojo Tierno en Vaina ,Quintal,29.13,0.64
2023,Septiembre,Frutilla,Caja de 10 lb,6.56,1.45
2023,Septiembre,Huevo Mediano,Cubeta de 30 huevos,3.79,
2023,Septiembre,Leche Cruda,Litro,0.44,
2023,Septiembre,Limón,Saco aprox. 80 lb,76.58,2.11
2023,Septiembre,Maíz Duro Seco,Quintal,13.14,0.29
2023,Septiembre,Maracuyá,Kilogramo,0.45,0.45
2023,Septiembre,Mora,Canasta aprox. 20 lb,10.95,1.21
2023,Septiembre,Naranjilla Híbrida,Saco aprox. 35 lb,8.84,0.56
2023,Septiembre,Palma de Aceite,Tonelada Métrica,191.16,0.19
2023,Septiembre,Palmito,Tallo aprox. 3 lb,0.47,0.35
2023,Septiembre,Panela en Bloque,Quintal,30.0,0.66
2023,Septiembre,Panela Granulada,Quintal,37.17,0.82
2023,Septiembre,Papa Superchola,Quintal,18.72,0.41
2023,Septiembre,Piña Nacional ,Kilogramo,0.34,0.34
2023,Septiembre,Piña MD-2,Kilogramo,0.42,0.42
2023,Septiembre,Pitahaya,Kilogramo,4.8,4.8
2023,Septiembre,Plátano Barraganete,Racimo aprox. 50 lb,2.74,0.12
2023,Septiembre,Plátano Barraganete de Exportación,Caja aprox. 50 lb,12.13,0.53
2023,Septiembre,Plátano Dominico,Racimo aprox. 50 lb,3.02,0.13
2023,Septiembre,Pollo en Pie,Libra,0.83,1.83
2023,Septiembre,Tomate de Árbol,Saco aprox. 80 lb,35.87,0.99
2023,Septiembre,Tomate Riñón de Invernadero,Caja aprox. 35 lb,9.13,0.57
2023,Septiembre,Trigo,Quintal,20.19,0.45
2023,Septiembre,Yuca Amarga,Funda aprox. 150 lb,4.84,0.07
2023,Septiembre,Yuca Bolona Blanca,Funda aprox. 150 lb,6.05,0.09
2023,Octubre,Arroz Cáscara,Saca aprox. 200 lb,43.9,0.48
2023,Octubre,Arveja Tierna en Vaina,Bulto aprox. 110 lb,22.08,0.44
2023,Octubre,Banano Cavendish,Caja aprox. 43 lb,6.5,0.33
2023,Octubre,Banano Cavendish Enano,Caja aprox. 43 lb,7.81,0.4
2023,Octubre,Banano Cavendish Spot,Caja aprox. 43 lb,8.16,0.42
2023,Octubre,Brócoli,Kilogramo,0.31,0.31
2023,Octubre,Cacao CCN51 Almendra Seca,Quintal,124.39,2.74
2023,Octubre,Cacao Fino de Aroma Almendra Seca,Quintal,121.91,2.69
2023,Octubre,Café Arábigo Grano Oro,Quintal,162.41,3.58
2023,Octubre,Café Robusta Cereza,Quintal,20.16,0.44
2023,Octubre,Caña de Azúcar Tallo Fresco,Tonelada Métrica,33.0,0.03
2023,Octubre,Cebolla Colorada Seca y Limpia de Primera,Quintal,16.6,0.37
2023,Octubre,Cebolla Perla Seca y Limpia de Primera,Quintal,20.73,0.46
2023,Octubre,Cerdo en Pie para Faenamiento,Libra,1.0,2.2
2023,Octubre,Fréjol Amarillo Seco,Quintal,87.0,1.92
2023,Octubre,Frutilla,Caja de 10 lb,6.35,1.4
2023,Octubre,Huevo Mediano,Cubeta de 30 huevos,3.76,
2023,Octubre,Leche Cruda,Litro,0.46,
2023,Octubre,Limón,Saco aprox. 80 lb,56.19,1.55
2023,Octubre,Maíz Duro Seco,Quintal,12.51,0.28
2023,Octubre,Maracuyá,Kilogramo,0.36,0.36
2023,Octubre,Mora,Canasta aprox. 20 lb,11.24,1.24
2023,Octubre,Naranjilla Híbrida,Saco aprox. 35 lb,8.05,0.51
2023,Octubre,Palma de Aceite,Tonelada Métrica,173.75,0.17
2023,Octubre,Palmito,Tallo aprox. 3 lb,0.46,0.34
2023,Octubre,Panela en Bloque,Quintal,29.18,0.64
2023,Octubre,Panela Granulada,Quintal,38.17,0.84
2023,Octubre,Papa Superchola,Quintal,25.19,0.56
2023,Octubre,Piña MD-2,Kilogramo,0.34,0.34
2023,Octubre,Piña Nacional ,Kilogramo,0.41,0.41
2023,Octubre,Pitahaya,Kilogramo,4.18,4.18
2023,Octubre,Plátano Barraganete,Racimo aprox. 50 lb,3.01,0.13
2023,Octubre,Plátano Barraganete de Exportación,Caja aprox. 50 lb,12.9,0.57
2023,Octubre,Plátano Dominico,Racimo aprox. 50 lb,3.2,0.14
2023,Octubre,Pollo en Pie,Libra,0.75,1.64
2023,Octubre,Tomate de Árbol,Saco aprox. 80 lb,35.94,0.99
2023,Octubre,Tomate Riñón de Invernadero,Caja aprox. 35 lb,8.19,0.52
2023,Octubre,Trigo,Quintal,20.83,0.46
2023,Octubre,Yuca Amarga,Funda aprox. 150 lb,4.32,0.06
2023,Octubre,Yuca Bolona Blanca,Funda aprox. 150 lb,6.27,0.09
2023,Noviembre,Arroz Cáscara,Saca aprox. 200 lb,45.89,0.51
2023,Noviembre,Arveja Tierna en Vaina,Bulto aprox. 110 lb,32.33,0.65
2023,Noviembre,Banano Cavendish,Caja aprox. 43 lb,6.5,0.33
2023,Noviembre,Banano Cavendish Enano,Caja aprox. 43 lb,7.96,0.41
2023,Noviembre,Banano Cavendish Spot,Caja aprox. 43 lb,9.04,0.46
2023,Noviembre,Brócoli,Kilogramo,0.31,0.31
2023,Noviembre,Cacao CCN51 Almendra Seca,Quintal,136.2,3.0
2023,Noviembre,Cacao Fino de Aroma Almendra Seca,Quintal,134.5,2.97
2023,Noviembre,Café Arábigo Grano Oro,Quintal,155.25,3.42
2023,Noviembre,Café Robusta Cereza,Quintal,19.56,0.43
2023,Noviembre,Caña de Azúcar Tallo Fresco,Tonelada Métrica,33.0,0.03
2023,Noviembre,Cebolla Colorada Seca y Limpia de Primera,Quintal,7.73,0.17
2023,Noviembre,Cebolla Perla Seca y Limpia de Primera,Quintal,13.44,0.3
2023,Noviembre,Cerdo en Pie para Faenamiento,Libra,1.05,2.31
2023,Noviembre,Fréjol Amarillo Seco,Quintal,89.0,1.96
2023,Noviembre,Frutilla,Caja de 10 lb,5.57,1.23
2023,Noviembre,Huevo Mediano,Cubeta de 30 huevos,3.64,
2023,Noviembre,Leche Cruda,Litro,0.43,
2023,Noviembre,Limón,Saco aprox. 80 lb,15.46,0.43
2023,Noviembre,Maíz Duro Seco,Quintal,12.58,0.28
2023,Noviembre,Maracuyá,Kilogramo,0.33,0.33
2023,Noviembre,Mora,Canasta aprox. 20 lb,0.33,0.04
2023,Noviembre,Naranjilla Híbrida,Saco aprox. 35 lb,8.04,0.51
2023,Noviembre,Palma de Aceite,Tonelada Métrica,148.36,0.15
2023,Noviembre,Palmito,Tallo aprox. 3 lb,0.44,0.33
2023,Noviembre,Panela en Bloque,Quintal,29.8,0.66
2023,Noviembre,Panela Granulada,Quintal,39.45,0.87
2023,Noviembre,Papa Superchola,Quintal,29.08,0.64
2023,Noviembre,Piña MD-2,Kilogramo,0.33,0.33
2023,Noviembre,Piña Nacional ,Kilogramo,0.43,0.43
2023,Noviembre,Pitahaya,Kilogramo,3.13,3.13
2023,Noviembre,Plátano Barraganete,Racimo aprox. 50 lb,2.94,0.13
2023,Noviembre,Plátano Barraganete de Exportación,Caja aprox. 50 lb,9.03,0.4
2023,Noviembre,Plátano Dominico,Racimo aprox. 50 lb,3.06,0.13
2023,Noviembre,Pollo en Pie,Libra,0.72,1.59
2023,Noviembre,Soya,Quintal ,28.0,0.62
2023,Noviembre,Tomate de Árbol,Saco aprox. 80 lb,35.7,0.98
2023,Noviembre,Tomate Riñón de Invernadero,Caja aprox. 35 lb,7.58,0.48
2023,Noviembre,Yuca Amarga,Funda aprox. 150 lb,3.73,0.05
2023,Noviembre,Yuca Bolona Blanca,Funda aprox. 150 lb,14.12,0.21
2023,Diciembre,Arroz Cáscara,Saca aprox. 200 lb,42.37,0.47
2023,Diciembre,Arveja Tierna en Vaina,Bulto aprox. 110 lb,40.2,0.81
2023,Diciembre,Banano Cavendish,Caja aprox. 43 lb,6.5,0.33
2023,Diciembre,Banano Cavendish Enano,Caja aprox. 43 lb,5.99,0.31
2023,Diciembre,Banano Cavendish Spot,Caja aprox. 43 lb,7.28,0.37
2023,Diciembre,Brócoli,Kilogramo,0.31,0.31
2023,Diciembre,Cacao CCN51 Almendra Seca,Quintal,148.39,3.27
2023,Diciembre,Cacao Fino de Aroma Almendra Seca,Quintal,146.82,3.24
2023,Diciembre,Café Arábigo Grano Oro,Quintal,136.0,3.0
2023,Diciembre,Café Robusta Cereza,Quintal,16.18,0.36
2023,Diciembre,Caña de Azúcar Tallo Fresco,Tonelada Métrica,33.0,0.03
2023,Diciembre,Cebolla Colorada Seca y Limpia de Primera,Quintal,5.94,0.13
2023,Diciembre,Cebolla Perla Seca y Limpia de Primera,Quintal,10.82,0.24
2023,Diciembre,Cerdo en Pie para Faenamiento,Libra,1.1,2.43
2023,Diciembre,Frutilla,Caja de 10 lb,5.53,1.22
2023,Diciembre,Huevo Mediano,Cubeta de 30 huevos,3.5,
2023,Diciembre,Leche Cruda,Litro,0.43,
2023,Diciembre,Limón,Saco aprox. 80 lb,10.41,0.29
2023,Diciembre,Maíz Duro Seco,Quintal,13.39,0.3
2023,Diciembre,Maíz Suave Choclo ,Saco aprox. 110 lb,29.75,0.6
2023,Diciembre,Maracuyá,Kilogramo,0.42,0.42
2023,Diciembre,Mora,Canasta aprox. 20 lb,8.16,0.9
2023,Diciembre,Naranjilla Híbrida,Saco aprox. 35 lb,8.06,0.51
2023,Diciembre,Palma de Aceite,Tonelada Métrica,151.59,0.15
2023,Diciembre,Palmito,Tallo aprox. 3 lb,0.51,0.37
2023,Diciembre,Panela en Bloque,Quintal,29.73,0.66
2023,Diciembre,Panela Granulada,Quintal,38.65,0.85
2023,Diciembre,Papa Superchola,Quintal,31.78,0.7
2023,Diciembre,Piña MD-2,Kilogramo,0.33,0.33
2023,Diciembre,Piña Nacional ,Kilogramo,0.45,0.45
2023,Diciembre,Pitahaya,Kilogramo,3.22,3.22
2023,Diciembre,Plátano Barraganete,Racimo aprox. 50 lb,2.55,0.11
2023,Diciembre,Plátano Barraganete de Exportación,Caja aprox. 50 lb,4.37,0.19
2023,Diciembre,Plátano Dominico,Racimo aprox. 50 lb,2.69,0.12
2023,Diciembre,Pollo en Pie,Libra,0.75,1.66
2023,Diciembre,Soya,Quintal ,27.0,0.6
2023,Diciembre,Tomate de Árbol,Saco aprox. 80 lb,34.09,0.94
2023,Diciembre,Tomate Riñón de Invernadero,Caja aprox. 35 lb,5.75,0.36
2023,Diciembre,Yuca Amarga,Funda aprox. 150 lb,4.68,0.07
2023,Diciembre,Yuca Bolona Blanca,Funda aprox. 150 lb,14.77,0.22
2024,Enero,Arroz Cáscara,Saca aprox. 200 lb,50.59,0.56
2024,Enero,Arveja Tierna en Vaina,Bulto aprox. 110 lb,57.18,1.15
2024,Enero,Banano Cavendish,Caja aprox. 43 lb,6.5,0.33
2024,Enero,Banano Cavendish Enano,Caja aprox. 43 lb,8.03,0.41
2024,Enero,Banano Cavendish Spot,Caja aprox. 43 lb,9.13,0.47
2024,Enero,Brócoli,Kilogramo,0.31,0.31
2024,Enero,Cacao CCN51 Almendra Seca,Quintal,173.48,3.82
2024,Enero,Cacao Fino de Aroma Almendra Seca,Quintal,152.57,3.36
2024,Enero,Café Arábigo Grano Oro,Quintal,128.75,2.84
2024,Enero,Café Robusta Cereza,Quintal,17.03,0.38
2024,Enero,Caña de Azúcar Tallo Fresco,Tonelada Métrica,33.0,0.03
2024,Enero,Cebolla Colorada Seca y Limpia de Primera,Quintal,10.7,0.24
2024,Enero,Cerdo en Pie para Faenamiento,Libra,1.02,2.25
2024,Enero,Frutilla,Caja de 10 lb,4.74,1.05
2024,Enero,Haba tierna,Quintal,12.0,0.26
2024,Enero,Huevo Mediano,Cubeta de 30 huevos,2.92,
2024,Enero,Leche Cruda,Litro,0.45,
2024,Enero,Limón,Saco aprox. 80 lb,10.86,0.3
2024,Enero,Maracuyá,Kilogramo,0.3,0.3
2024,Enero,Mora,Canasta aprox. 20 lb,5.75,0.63
2024,Enero,Naranjilla Híbrida,Saco aprox. 35 lb,10.38,0.65
2024,Enero,Palma de Aceite,Tonelada Métrica,145.0,0.15
2024,Enero,Palmito,Tallo aprox. 3 lb,0.51,0.37
2024,Enero,Papa Superchola,Quintal,25.4,0.56
2024,Enero,Piña MD-2,Kilogramo,0.33,0.33
2024,Enero,Piña Nacional ,Kilogramo,0.44,0.44
2024,Enero,Pitahaya,Kilogramo,3.5,3.5
2024,Enero,Plátano Barraganete,Racimo aprox. 50 lb,2.06,0.09
2024,Enero,Plátano Barraganete de Exportación,Caja aprox. 50 lb,4.0,0.18
2024,Enero,Plátano Dominico,Racimo aprox. 50 lb,2.56,0.11
2024,Enero,Pollo en Pie,Libra,0.76,1.68
2024,Enero,Tomate Riñón de Invernadero,Caja aprox. 35 lb,4.81,0.3
2024,Enero,Yuca Amarga,Funda aprox. 150 lb,4.35,0.06
2024,Enero,Yuca Bolona Blanca,Funda aprox. 150 lb,10.67,0.16
2024,Febrero,Arroz Cáscara,Saca aprox. 200 lb,50.89,0.56
2024,Febrero,Arveja Tierna en Vaina,Bulto aprox. 110 lb,39.97,0.8
2024,Febrero,Banano Cavendish,Caja aprox. 43 lb,6.85,0.33
2024,Febrero,Banano Cavendish Enano,Caja aprox. 43 lb,6.65,0.34
2024,Febrero,Banano Cavendish Spot,Caja aprox. 43 lb,7.78,0.4
2024,Febrero,Brócoli,Kilogramo,0.32,0.32
2024,Febrero,Cacao CCN51 Almendra Seca,Quintal,217.61,4.8
2024,Febrero,Cacao Fino de Aroma Almendra Seca,Quintal,175.0,3.86
2024,Febrero,Café Arábigo Grano Oro,Quintal,131.5,2.9
2024,Febrero,Café Robusta Cereza,Quintal,18.13,0.4
2024,Febrero,Caña de Azúcar Tallo Fresco,Tonelada Métrica,32.0,0.03
2024,Febrero,Cebolla Colorada Seca y Limpia de Primera,Quintal,23.2,0.51
2024,Febrero,Cerdo en Pie para Faenamiento,Libra,1.0,2.2
2024,Febrero,Frutilla,Caja de 10 lb,5.65,1.25
2024,Febrero,Huevo Mediano,Cubeta de 30 huevos,2.81,
2024,Febrero,Leche Cruda,Litro,0.44,
2024,Febrero,Limón,Saco aprox. 80 lb,8.49,0.23
2024,Febrero,Maracuyá,Kilogramo,0.36,0.36
2024,Febrero,Mora,Canasta aprox. 20 lb,16.83,1.86
2024,Febrero,Naranjilla Híbrida,Saco aprox. 35 lb,9.93,0.63
2024,Febrero,Palma de Aceite,Tonelada Métrica,143.0,0.14
2024,Febrero,Palmito,Tallo aprox. 3 lb,0.46,0.34
2024,Febrero,Panela en Bloque,Quintal,26.93,0.59
2024,Febrero,Panela Granulada,Quintal,34.74,0.77
2024,Febrero,Papa Superchola,Quintal,20.53,0.45
2024,Febrero,Piña MD-2,Kilogramo,0.36,0.36
2024,Febrero,Piña Nacional ,Kilogramo,0.45,0.45
2024,Febrero,Plátano Barraganete,Racimo aprox. 50 lb,1.85,0.08
2024,Febrero,Plátano Barraganete de Exportación,Caja aprox. 50 lb,3.41,0.15
2024,Febrero,Plátano Dominico,Racimo aprox. 50 lb,2.25,0.1
2024,Febrero,Pollo en Pie,Libra,0.72,1.58
2024,Febrero,Tomate Riñón de Invernadero,Caja aprox. 35 lb,5.45,0.34
2024,Febrero,Yuca Amarga,Funda aprox. 150 lb,5.12,0.08
2024,Marzo,Arroz Cáscara,Saca aprox. 200 lb,50.33,0.55
2024,Marzo,Arveja Tierna en Vaina,Bulto aprox. 110 lb,27.81,0.56
2024,Marzo,Banano Cavendish,Caja aprox. 43 lb,6.85,0.33
2024,Marzo,Banano Cavendish Enano,Caja aprox. 43 lb,5.99,0.31
2024,Marzo,Banano Cavendish Spot,Caja aprox. 43 lb,7.33,0.38
2024,Marzo,Brócoli,Kilogramo,0.32,0.32
2024,Marzo,Cacao CCN51 Almendra Seca,Quintal,313.45,6.91
2024,Marzo,Cacao Fino de Aroma Almendra Seca,Quintal,257.5,5.68
2024,Marzo,Café Arábigo Grano Oro,Quintal,143.0,3.15
2024,Marzo,Café Robusta Cereza,Quintal,17.93,0.4
2024,Marzo,Caña de Azúcar Tallo Fresco,Tonelada Métrica,32.0,0.03
2024,Marzo,Cebolla Colorada Seca y Limpia de Primera,Quintal,33.08,0.73
2024,Marzo,Cerdo en Pie para Faenamiento,Libra,1.0,2.2
2024,Marzo,Fréjol Rojo Tierno en Vaina ,Bulto aprox. 110 lb,24.5,0.49
2024,Marzo,Frutilla,Caja de 10 lb,5.85,1.29
2024,Marzo,Huevo Mediano,Cubeta de 30 huevos,2.97,
2024,Marzo,Leche Cruda,Litro,0.45,
2024,Marzo,Limón,Saco aprox. 80 lb,8.21,0.23
2024,Marzo,Maíz Duro Seco,Quintal,18.52,0.41
2024,Marzo,Maracuyá,Kilogramo,0.49,0.49
2024,Marzo,Mora,Canasta aprox. 20 lb,16.14,1.78
2024,Marzo,Naranjilla Híbrida,Saco aprox. 35 lb,9.39,0.59
2024,Marzo,Palma de Aceite,Tonelada Métrica,148.78,0.15
2024,Marzo,Palmito,Tallo aprox. 3 lb,0.45,0.33
2024,Marzo,Panela en Bloque,Quintal,29.87,0.66
2024,Marzo,Panela Granulada,Quintal,32.82,0.72
2024,Marzo,Papa Superchola,Quintal,20.36,0.45
2024,Marzo,Piña MD-2,Kilogramo,0.4,0.4
2024,Marzo,Piña Nacional ,Kilogramo,0.45,0.45
2024,Marzo,Pitahaya,Kilogramo,2.15,2.15
2024,Marzo,Plátano Barraganete,Racimo aprox. 50 lb,1.81,0.08
2024,Marzo,Plátano Barraganete de Exportación,Caja aprox. 50 lb,3.29,0.15
2024,Marzo,Plátano Dominico,Racimo aprox. 50 lb,2.09,0.09
2024,Marzo,Pollo en Pie,Libra,0.77,1.7
2024,Marzo,Tomate de Árbol,Saco aprox. 80 lb,31.33,0.86
2024,Marzo,Tomate Riñón de Invernadero,Caja aprox. 35 lb,7.36,0.46
2024,Marzo,Yuca Amarga,Funda aprox. 150 lb,9.52,0.14
2024,Marzo,Yuca Bolona Blanca,Funda aprox. 150 lb,11.54,0.17
2024,Abril,Arroz Cáscara,Saca aprox. 200 lb,42.15,0.46
2024,Abril,Arveja Tierna en Vaina,Bulto aprox. 110 lb,27.82,0.56
2024,Abril,Banano Cavendish,Caja aprox. 43 lb,6.85,0.33
2024,Abril,Banano Cavendish Enano,Caja aprox. 43 lb,5.63,0.29
2024,Abril,Banano Cavendish Spot,Caja aprox. 43 lb,6.94,0.36
2024,Abril,Brócoli,Kilogramo,0.32,0.32
2024,Abril,Cacao CCN51 Almendra Seca,Quintal,442.01,9.74
2024,Abril,Cacao Fino de Aroma Almendra Seca,Quintal,393.61,8.68
2024,Abril,Café Arábigo Grano Oro,Quintal,146.5,3.23
2024,Abril,Café Robusta Cereza,Quintal,20.1,0.44
2024,Abril,Cebolla Colorada Seca y Limpia de Primera,Quintal,32.77,0.72
2024,Abril,Cerdo en Pie para Faenamiento,Libra,1.07,2.36
2024,Abril,Frutilla,Caja de 10 lb,6.41,1.41
2024,Abril,Huevo Mediano,Cubeta de 30 huevos,3.1,
2024,Abril,Leche Cruda,Litro,0.46,
2024,Abril,Limón,Saco aprox. 80 lb,14.4,0.4
2024,Abril,Maíz Duro Seco,Quintal,17.87,0.39
2024,Abril,Maracuyá,Kilogramo,0.55,0.55
2024,Abril,Mora,Canasta aprox. 20 lb,9.35,1.03
2024,Abril,Naranjilla Híbrida,Saco aprox. 35 lb,13.59,0.86
2024,Abril,Palma de Aceite,Tonelada Métrica,162.41,0.16
2024,Abril,Palmito,Tallo aprox. 3 lb,0.51,0.37
2024,Abril,Panela en Bloque,Quintal,28.13,0.62
2024,Abril,Panela Granulada,Quintal,36.59,0.81
2024,Abril,Papa Superchola,Quintal,19.71,0.43
2024,Abril,Piña MD-2,Kilogramo,0.39,0.39
2024,Abril,Piña Nacional ,Kilogramo,0.45,0.45
2024,Abril,Pitahaya,Kilogramo,3.36,3.36
2024,Abril,Plátano Barraganete,Racimo aprox. 50 lb,1.79,0.08
2024,Abril,Plátano Barraganete de Exportación,Caja aprox. 50 lb,3.56,0.16
2024,Abril,Plátano Dominico,Racimo aprox. 50 lb,2.0,0.09
2024,Abril,Pollo en Pie,Libra,0.77,1.71
2024,Abril,Tomate de Árbol,Saco aprox. 80 lb,34.27,0.94
2024,Abril,Tomate Riñón de Invernadero,Caja aprox. 35 lb,7.97,0.5
2024,Abril,Yuca Amarga,Funda aprox. 150 lb,14.88,0.22
2024,Abril,Yuca Bolona Blanca,Funda aprox. 150 lb,11.39,0.17
2024,Mayo,Arroz Cáscara,Saca aprox. 200 lb,39.49,0.44
2024,Mayo,Arveja Tierna en Vaina,Bulto aprox. 110 lb,40.59,0.81
2024,Mayo,Banano Cavendish,Caja aprox. 43 lb,6.85,0.33
2024,Mayo,Banano Cavendish Enano,Caja aprox. 43 lb,7.63,0.39
2024,Mayo,Banano Cavendish Spot,Caja aprox. 43 lb,8.15,0.42
2024,Mayo,Brócoli,Kilogramo,0.32,0.32
2024,Mayo,Cacao CCN51 Almendra Seca,Quintal,310.09,6.84
2024,Mayo,Cacao Fino de Aroma Almendra Seca,Quintal,281.82,6.21
2024,Mayo,Café Arábigo Grano Oro,Quintal,148.0,3.26
2024,Mayo,Café Robusta Cereza,Quintal,22.28,0.49
2024,Mayo,Caña de Azúcar Tallo Fresco,Tonelada Métrica,32.0,0.03
2024,Mayo,Cebolla Colorada Seca y Limpia de Primera,Quintal,30.04,0.66
2024,Mayo,Cerdo en Pie para Faenamiento,Libra,1.03,2.27
2024,Mayo,Frutilla,Caja de 10 lb,6.49,1.43
2024,Mayo,Huevo Mediano,Cubeta de 30 huevos,3.31,
2024,Mayo,Leche Cruda,Litro,0.46,
2024,Mayo,Limón,Saco aprox. 80 lb,19.56,0.54
2024,Mayo,Maíz Duro Seco,Quintal,15.77,0.35
2024,Mayo,Maracuyá,Kilogramo,0.64,0.64
2024,Mayo,Mora,Canasta aprox. 20 lb,11.47,1.26
2024,Mayo,Naranjilla Híbrida,Saco aprox. 35 lb,13.17,0.83
2024,Mayo,Palma de Aceite,Tonelada Métrica,157.41,0.16
2024,Mayo,Palmito,Tallo aprox. 3 lb,0.47,0.35
2024,Mayo,Panela en Bloque,Quintal,26.0,0.57
2024,Mayo,Panela Granulada,Quintal,38.36,0.85
2024,Mayo,Papa Superchola,Quintal,22.27,0.49
2024,Mayo,Piña MD-2,Kilogramo,0.38,0.38
2024,Mayo,Piña Nacional ,Kilogramo,0.44,0.44
2024,Mayo,Pitahaya,Kilogramo,4.48,4.48
2024,Mayo,Plátano Barraganete,Racimo aprox. 50 lb,1.85,0.08
2024,Mayo,Plátano Barraganete de Exportación,Caja aprox. 50 lb,3.48,0.15
2024,Mayo,Plátano Dominico,Racimo aprox. 50 lb,1.87,0.08
2024,Mayo,Pollo en Pie,Libra,0.76,1.69
2024,Mayo,Tomate de Árbol,Saco aprox. 80 lb,35.73,0.98
2024,Mayo,Tomate Riñón de Invernadero,Caja aprox. 35 lb,6.96,0.44
2024,Mayo,Yuca Amarga,Funda aprox. 150 lb,18.11,0.27
2024,Mayo,Yuca Bolona Blanca,Funda aprox. 150 lb,11.98,0.18
2024,Junio,Arroz Cáscara,Saca aprox. 200 lb,39.33,0.43
2024,Junio,Arveja Tierna en Vaina,Bulto aprox. 110 lb,45.32,0.91
2024,Junio,Banano Cavendish,Caja aprox. 43 lb,6.85,0.33
2024,Junio,Banano Cavendish Enano,Caja aprox. 43 lb,6.34,0.32
2024,Junio,Banano Cavendish Spot,Caja aprox. 43 lb,7.26,0.37
2024,Junio,Brócoli,Kilogramo,0.32,0.32
2024,Junio,Cacao CCN51 Almendra Seca,Quintal,409.33,9.02
2024,Junio,Cacao Fino de Aroma Almendra Seca,Quintal,376.33,8.3
2024,Junio,Café Arábigo Grano Oro,Quintal,148.0,3.26
2024,Junio,Café Robusta Cereza,Quintal,22.62,0.5
2024,Junio,Caña de Azúcar Tallo Fresco,Tonelada Métrica,32.0,0.03
2024,Junio,Cebolla Colorada Seca y Limpia de Primera,Quintal,24.76,0.55
2024,Junio,Cerdo en Pie para Faenamiento,Libra,1.03,2.28
2024,Junio,Frutilla,Caja de 10 lb,5.68,1.25
2024,Junio,Huevo Mediano,Cubeta de 30 huevos,3.08,
2024,Junio,Leche Cruda,Litro,0.46,
2024,Junio,Limón,Saco aprox. 80 lb,29.48,0.81
2024,Junio,Maíz Duro Seco,Quintal,14.68,0.32
2024,Junio,Maíz Suave Choclo ,Saco aprox. 110 lb,15.6,0.34
2024,Junio,Maracuyá,Kilogramo,0.61,0.61
2024,Junio,Mora,Canasta aprox. 20 lb,13.15,1.45
2024,Junio,Naranjilla Híbrida,Saco aprox. 35 lb,11.67,0.73
2024,Junio,Palma de Aceite,Tonelada Métrica,161.13,0.16
2024,Junio,Palmito,Tallo aprox. 3 lb,0.47,0.34
2024,Junio,Panela en Bloque,Quintal,26.0,0.57
2024,Junio,Panela Granulada,Quintal,35.04,0.77
2024,Junio,Papa Superchola,Quintal,22.7,0.5
2024,Junio,Piña MD-2,Kilogramo,0.38,0.38
2024,Junio,Pitahaya,Kilogramo,4.45,4.45
2024,Junio,Plátano Barraganete,Racimo aprox. 50 lb,1.6,0.07
2024,Junio,Plátano Barraganete de Exportación,Caja aprox. 50 lb,3.62,0.16
2024,Junio,Plátano Dominico,Racimo aprox. 50 lb,1.44,0.06
2024,Junio,Pollo en Pie,Libra,0.81,1.78
2024,Junio,Tomate de Árbol,Saco aprox. 80 lb,33.89,0.93
2024,Junio,Tomate Riñón de Invernadero,Caja aprox. 35 lb,7.47,0.47
2024,Junio,Yuca Amarga,Funda aprox. 150 lb,20.7,0.3
2024,Julio,Arroz Cáscara,Saca aprox. 200 lb,35.87,0.4
2024,Julio,Arveja Tierna en Vaina,Bulto aprox. 110 lb,54.4,1.09
2024,Julio,Banano Cavendish,Caja aprox. 43 lb,6.85,0.33
2024,Julio,Banano Cavendish Enano,Caja aprox. 43 lb,5.75,0.29
